N5.HOG0000142,
N5.HOG0000143,
N5.HOG0000144,
N5.HOG0000145,
N5.HOG0000146,
N5.HOG0000147,
N5.HOG0000148,
N5.HOG0000149,
N5.HOG0000150,
N5.HOG0000151,
N5.HOG0000152,
N5.HOG0000153,
N5.HOG0000154,
N5.HOG0000155,
N5.HOG0000156,
N5.HOG0000157,
N5.HOG0000158,
N5.HOG0000159,
N5.HOG0000160,
N5.HOG0000161,
N5.HOG0000162,
N5.HOG0000163,rna-XM_017351072.2
N5.HOG0000164,
N5.HOG0000165,
N5.HOG0000166,rna-XM_009295431.2
N5.HOG0000167,
N5.HOG0000168,
N5.HOG0000169,
N5.HOG0000170,
N5.HOG0000171,
N5.HOG0000172,
N5.HOG0000173,
N5.HOG0000174,
N5.HOG0000175,
N5.HOG0000176,
N5.HOG0000177,
N5.HOG0000178,
N5.HOG0000179,
N5.HOG0000180,
N5.HOG0000181,
N5.HOG0000182,
N5.HOG0000183,
N5.HOG0000184,
N5.HOG0000185,
N5.HOG0000186,rna-XM_017354850.2
N5.HOG0000187,
N5.HOG0000188,
N5.HOG0000189,
N5.HOG0000190,
N5.HOG0000191,
N5.HOG0000192,
N5.HOG0000193,
N5.HOG0000194,
N5.HOG0000195,
N5.HOG0000196,
N5.HOG0000197,
N5.HOG0000198,
N5.HOG0000199,
N5.HOG0000200,
N5.HOG0000201,
N5.HOG0000202,
N5.HOG0000203,
N5.HOG0000204,
N5.HOG0000205,
N5.HOG0000206,
N5.HOG0000207,
N5.HOG0000208,
N5.HOG0000209,
N5.HOG0000210,rna-NM_001128355.1
N5.HOG0000211,
N5.HOG0000212,
N5.HOG0000213,
N5.HOG0000214,
N5.HOG0000215,
N5.HOG0000216,
N5.HOG0000217,
N5.HOG0000218,
N5.HOG0000219,rna-XM_017351875.2
N5.HOG0000220,rna-XM_017355656.1
N5.HOG0000221,
N5.HOG0000222,
N5.HOG0000223,
N5.HOG0000224,
N5.HOG0000225,
N5.HOG0000226,rna-XM_021475432.1
N5.HOG0000227,rna-NM_001326487.1
N5.HOG0000228,rna-NM_001075103.1
N5.HOG0000229,rna-XM_021476547.1
N5.HOG0000230,
N5.HOG0000231,
N5.HOG0000232,
N5.HOG0000233,rna-XM_002666602.5
N5.HOG0000234,
N5.HOG0000235,
N5.HOG0000236,rna-XM_005174166.4
N5.HOG0000237,rna-XM_021480777.1
N5.HOG0000238,
N5.HOG0000239,
N5.HOG0000240,
N5.HOG0000241,
N5.HOG0000242,
N5.HOG0000243,
N5.HOG0000244,
N5.HOG0000245,
N5.HOG0000246,rna-XM_005161933.4
N5.HOG0000247,rna-XM_689057.8
N5.HOG0000248,rna-XM_683823.7
N5.HOG0000249,rna-XM_691296.8
N5.HOG0000250,rna-XM_021474829.1
N5.HOG0000251,rna-NM_001327814.1
N5.HOG0000252,
N5.HOG0000253,
N5.HOG0000254,
N5.HOG0000255,
N5.HOG0000256,
N5.HOG0000257,rna-XM_685228.6
N5.HOG0000258,
N5.HOG0000259,
N5.HOG0000260,
N5.HOG0000261,
N5.HOG0000262,
N5.HOG0000263,
N5.HOG0000264,
N5.HOG0000265,
N5.HOG0000266,
N5.HOG0000267,
N5.HOG0000268,
N5.HOG0000269,
N5.HOG0000270,
N5.HOG0000271,
N5.HOG0000272,
N5.HOG0000273,
N5.HOG0000274,
N5.HOG0000275,
N5.HOG0000276,
N5.HOG0000277,
N5.HOG0000278,rna-XM_017353778.2
N5.HOG0000279,
N5.HOG0000280,
N5.HOG0000281,
N5.HOG0000282,
N5.HOG0000283,
N5.HOG0000284,
N5.HOG0000285,
N5.HOG0000286,
N5.HOG0000287,
N5.HOG0000288,
N5.HOG0000289,
N5.HOG0000290,
N5.HOG0000291,
N5.HOG0000292,
N5.HOG0000293,
N5.HOG0000294,
N5.HOG0000295,
N5.HOG0000296,
N5.HOG0000297,rna-XM_021480900.1
N5.HOG0000298,
N5.HOG0000299,rna-NM_001005315.1
N5.HOG0000300,
N5.HOG0000301,
N5.HOG0000302,rna-NM_001039719.2
N5.HOG0000303,rna-XM_688693.9
N5.HOG0000304,
N5.HOG0000305,
N5.HOG0000306,
N5.HOG0000307,
N5.HOG0000308,
N5.HOG0000309,
N5.HOG0000310,
N5.HOG0000311,
N5.HOG0000312,
N5.HOG0000313,
N5.HOG0000314,
N5.HOG0000315,
N5.HOG0000316,
N5.HOG0000317,
N5.HOG0000318,
N5.HOG0000319,
N5.HOG0000320,
N5.HOG0000321,
N5.HOG0000322,
N5.HOG0000323,
N5.HOG0000324,
N5.HOG0000325,
N5.HOG0000326,
N5.HOG0000327,
N5.HOG0000328,
N5.HOG0000329,
N5.HOG0000330,
N5.HOG0000331,
N5.HOG0000332,
N5.HOG0000333,
N5.HOG0000334,
N5.HOG0000335,
N5.HOG0000336,
N5.HOG0000337,
N5.HOG0000338,
N5.HOG0000339,
N5.HOG0000340,
N5.HOG0000341,
N5.HOG0000342,
N5.HOG0000343,
N5.HOG0000344,
N5.HOG0000345,
N5.HOG0000346,
N5.HOG0000347,
N5.HOG0000348,
N5.HOG0000349,
N5.HOG0000350,
N5.HOG0000351,
N5.HOG0000352,
N5.HOG0000353,
N5.HOG0000354,
N5.HOG0000355,
N5.HOG0000356,
N5.HOG0000357,
N5.HOG0000358,
N5.HOG0000359,
N5.HOG0000360,
N5.HOG0000361,
N5.HOG0000362,
N5.HOG0000363,
N5.HOG0000364,
N5.HOG0000365,
N5.HOG0000366,
N5.HOG0000367,
N5.HOG0000368,
N5.HOG0000369,
N5.HOG0000370,
N5.HOG0000371,
N5.HOG0000372,
N5.HOG0000373,
N5.HOG0000374,
N5.HOG0000375,
N5.HOG0000376,
N5.HOG0000377,rna-NM_001099428.1
N5.HOG0000378,
N5.HOG0000379,
N5.HOG0000380,
N5.HOG0000381,
N5.HOG0000382,
N5.HOG0000383,
N5.HOG0000384,
N5.HOG0000385,
N5.HOG0000386,
N5.HOG0000387,
N5.HOG0000388,
N5.HOG0000389,
N5.HOG0000390,
N5.HOG0000391,
N5.HOG0000392,
N5.HOG0000393,
N5.HOG0000394,rna-XM_009304167.3
N5.HOG0000395,
N5.HOG0000396,
N5.HOG0000397,rna-XM_021468210.1
N5.HOG0000398,
N5.HOG0000399,
N5.HOG0000400,
N5.HOG0000401,
N5.HOG0000402,
N5.HOG0000403,
N5.HOG0000404,
N5.HOG0000405,
N5.HOG0000406,rna-XM_017352547.2
N5.HOG0000407,
N5.HOG0000408,
N5.HOG0000409,rna-XM_009299135.3
N5.HOG0000410,
N5.HOG0000411,rna-XM_002667349.6
N5.HOG0000412,
N5.HOG0000413,
N5.HOG0000414,rna-XM_021469419.1
N5.HOG0000415,
N5.HOG0000416,
N5.HOG0000417,
N5.HOG0000418,
N5.HOG0000419,
N5.HOG0000420,
N5.HOG0000421,
N5.HOG0000422,rna-XM_017354780.2
N5.HOG0000423,
N5.HOG0000424,
N5.HOG0000425,rna-XM_005165007.4
N5.HOG0000426,
N5.HOG0000427,
N5.HOG0000428,rna-XM_002664694.6
N5.HOG0000429,
N5.HOG0000430,
N5.HOG0000431,
N5.HOG0000432,rna-NM_130977.1
N5.HOG0000433,
N5.HOG0000434,
N5.HOG0000435,
N5.HOG0000436,
N5.HOG0000437,
N5.HOG0000438,
N5.HOG0000439,
N5.HOG0000440,
N5.HOG0000441,
N5.HOG0000442,
N5.HOG0000443,
N5.HOG0000444,
N5.HOG0000445,
N5.HOG0000446,
N5.HOG0000447,
N5.HOG0000448,
N5.HOG0000449,
N5.HOG0000450,
N5.HOG0000451,
N5.HOG0000452,
N5.HOG0000453,
N5.HOG0000454,
N5.HOG0000455,
N5.HOG0000456,
N5.HOG0000457,
N5.HOG0000458,
N5.HOG0000459,
N5.HOG0000460,
N5.HOG0000461,
N5.HOG0000462,
N5.HOG0000463,
N5.HOG0000464,
N5.HOG0000465,
N5.HOG0000466,
N5.HOG0000467,
N5.HOG0000468,
N5.HOG0000469,
N5.HOG0000470,
N5.HOG0000471,
N5.HOG0000472,
N5.HOG0000473,
N5.HOG0000474,
N5.HOG0000475,
N5.HOG0000476,
N5.HOG0000477,
N5.HOG0000478,
N5.HOG0000479,
N5.HOG0000480,
N5.HOG0000481,
N5.HOG0000482,rna-NM_001111199.1
N5.HOG0000483,
N5.HOG0000484,rna-XM_005160955.4
N5.HOG0000485,
N5.HOG0000486,rna-XM_685325.8
N5.HOG0000487,rna-NM_001113632.1
N5.HOG0000488,rna-XM_017355851.2
N5.HOG0000489,rna-XM_021475786.1
N5.HOG0000490,
N5.HOG0000491,rna-XM_017351870.2
N5.HOG0000492,rna-XM_003198560.5
N5.HOG0000493,rna-XM_017355815.2
N5.HOG0000494,rna-XM_005170377.4
N5.HOG0000495,
N5.HOG0000496,rna-XM_005171082.4
N5.HOG0000497,rna-XM_021475814.1
N5.HOG0000498,
N5.HOG0000499,rna-NM_001123305.1
N5.HOG0000500,
N5.HOG0000501,rna-XM_017355304.2
N5.HOG0000502,rna-XM_005163696.3
N5.HOG0000503,rna-XM_021466289.1
N5.HOG0000504,rna-XM_021469393.1
N5.HOG0000505,rna-NM_001110529.1
N5.HOG0000506,
N5.HOG0000507,rna-XM_021475341.1
N5.HOG0000508,
N5.HOG0000509,rna-XM_021470884.1
N5.HOG0000510,
N5.HOG0000511,rna-XM_021475771.1
N5.HOG0000512,rna-NM_194390.2
N5.HOG0000513,
N5.HOG0000514,
N5.HOG0000515,rna-XM_002662150.6
N5.HOG0000516,rna-XM_021475368.1
N5.HOG0000517,rna-NM_001076619.1
N5.HOG0000518,rna-XM_686415.8
N5.HOG0000519,rna-XM_001340918.6
N5.HOG0000520,
N5.HOG0000521,
N5.HOG0000522,
N5.HOG0000523,
N5.HOG0000524,rna-XM_695591.8
N5.HOG0000525,rna-XM_017354027.2
N5.HOG0000526,
N5.HOG0000527,rna-XM_005172328.3
N5.HOG0000528,
N5.HOG0000529,
N5.HOG0000530,
N5.HOG0000531,
N5.HOG0000532,
N5.HOG0000533,
N5.HOG0000534,
N5.HOG0000535,
N5.HOG0000536,
N5.HOG0000537,
N5.HOG0000538,
N5.HOG0000539,
N5.HOG0000540,
N5.HOG0000541,
N5.HOG0000542,
N5.HOG0000543,
N5.HOG0000544,
N5.HOG0000545,
N5.HOG0000546,
N5.HOG0000547,rna-NM_001077158.2
N5.HOG0000548,
N5.HOG0000549,
N5.HOG0000550,
N5.HOG0000551,
N5.HOG0000552,
N5.HOG0000553,
N5.HOG0000554,
N5.HOG0000555,
N5.HOG0000556,
N5.HOG0000557,
N5.HOG0000558,
N5.HOG0000559,
N5.HOG0000560,
N5.HOG0000561,
N5.HOG0000562,
N5.HOG0000563,
N5.HOG0000564,
N5.HOG0000565,
N5.HOG0000566,rna-XM_678520.7
N5.HOG0000567,
N5.HOG0000568,
N5.HOG0000569,
N5.HOG0000570,
N5.HOG0000571,
N5.HOG0000572,
N5.HOG0000573,
N5.HOG0000574,
N5.HOG0000575,rna-XM_017356979.2
N5.HOG0000576,
N5.HOG0000577,
N5.HOG0000578,
N5.HOG0000579,
N5.HOG0000580,
N5.HOG0000581,rna-XM_017354550.1
N5.HOG0000582,
N5.HOG0000583,
N5.HOG0000584,
N5.HOG0000585,
N5.HOG0000586,
N5.HOG0000587,
N5.HOG0000588,
N5.HOG0000589,
N5.HOG0000590,
N5.HOG0000591,
N5.HOG0000592,
N5.HOG0000593,
N5.HOG0000594,
N5.HOG0000595,
N5.HOG0000596,rna-XM_021475744.1
N5.HOG0000597,
N5.HOG0000598,
N5.HOG0000599,
N5.HOG0000600,id-LOC100537645
N5.HOG0000601,
N5.HOG0000602,id-LOC103910349
N5.HOG0000603,
N5.HOG0000604,
N5.HOG0000605,
N5.HOG0000606,
N5.HOG0000607,
N5.HOG0000608,
N5.HOG0000609,
N5.HOG0000610,
N5.HOG0000611,
N5.HOG0000612,
N5.HOG0000613,
N5.HOG0000614,
N5.HOG0000615,
N5.HOG0000616,
N5.HOG0000617,
N5.HOG0000618,
N5.HOG0000619,
N5.HOG0000620,rna-XM_009299847.3
N5.HOG0000621,
N5.HOG0000622,
N5.HOG0000623,
N5.HOG0000624,
N5.HOG0000625,
N5.HOG0000626,
N5.HOG0000627,
N5.HOG0000628,
N5.HOG0000629,
N5.HOG0000630,
N5.HOG0000631,
N5.HOG0000632,
N5.HOG0000633,
N5.HOG0000634,
N5.HOG0000635,rna-XM_005162892.4
N5.HOG0000636,id-LOC108181598
N5.HOG0000637,
N5.HOG0000638,
N5.HOG0000639,
N5.HOG0000640,
N5.HOG0000641,
N5.HOG0000642,
N5.HOG0000643,
N5.HOG0000644,rna-XM_021470751.1
N5.HOG0000645,
N5.HOG0000646,
N5.HOG0000647,
N5.HOG0000648,
N5.HOG0000649,
N5.HOG0000650,
N5.HOG0000651,
N5.HOG0000652,
N5.HOG0000653,
N5.HOG0000654,
N5.HOG0000655,
N5.HOG0000656,
N5.HOG0000657,id-LOC100534924
N5.HOG0000658,
N5.HOG0000659,
N5.HOG0000660,
N5.HOG0000661,
N5.HOG0000662,
N5.HOG0000663,
N5.HOG0000664,
N5.HOG0000665,id-LOC110438341
N5.HOG0000666,
N5.HOG0000667,
N5.HOG0000668,
N5.HOG0000669,
N5.HOG0000670,
N5.HOG0000671,
N5.HOG0000672,
N5.HOG0000673,
N5.HOG0000674,
N5.HOG0000675,
N5.HOG0000676,
N5.HOG0000677,
N5.HOG0000678,
N5.HOG0000679,
N5.HOG0000680,
N5.HOG0000681,
N5.HOG0000682,
N5.HOG0000683,
N5.HOG0000684,
N5.HOG0000685,
N5.HOG0000686,
N5.HOG0000687,
N5.HOG0000688,
N5.HOG0000689,
N5.HOG0000690,
N5.HOG0000691,rna-XM_005171533.4
N5.HOG0000692,
N5.HOG0000693,
N5.HOG0000694,
N5.HOG0000695,
N5.HOG0000696,
N5.HOG0000697,
N5.HOG0000698,
N5.HOG0000699,
N5.HOG0000700,
N5.HOG0000701,
N5.HOG0000702,
N5.HOG0000703,
N5.HOG0000704,
N5.HOG0000705,
N5.HOG0000706,
N5.HOG0000707,
N5.HOG0000708,
N5.HOG0000709,
N5.HOG0000710,rna-NM_001014360.1
N5.HOG0000711,
N5.HOG0000712,
N5.HOG0000713,
N5.HOG0000714,
N5.HOG0000715,
N5.HOG0000716,
N5.HOG0000717,
N5.HOG0000718,
N5.HOG0000719,
N5.HOG0000720,rna-XM_002664053.6
N5.HOG0000721,
N5.HOG0000722,
N5.HOG0000723,
N5.HOG0000724,
N5.HOG0000725,
N5.HOG0000726,
N5.HOG0000727,rna-NM_199878.1
N5.HOG0000728,
N5.HOG0000729,
N5.HOG0000730,
N5.HOG0000731,
N5.HOG0000732,
N5.HOG0000733,
N5.HOG0000734,
N5.HOG0000735,
N5.HOG0000736,
N5.HOG0000737,
N5.HOG0000738,
N5.HOG0000739,
N5.HOG0000740,
N5.HOG0000741,
N5.HOG0000742,rna-XM_689550.8
N5.HOG0000743,rna-XM_003198167.5
N5.HOG0000744,
N5.HOG0000745,
N5.HOG0000746,
N5.HOG0000747,rna-XM_021474795.1
N5.HOG0000748,
N5.HOG0000749,
N5.HOG0000750,
N5.HOG0000751,
N5.HOG0000752,
N5.HOG0000753,
N5.HOG0000754,
N5.HOG0000755,
N5.HOG0000756,
N5.HOG0000757,
N5.HOG0000758,
N5.HOG0000759,
N5.HOG0000760,rna-XM_017357199.1
N5.HOG0000761,
N5.HOG0000762,
N5.HOG0000763,
N5.HOG0000764,
N5.HOG0000765,
N5.HOG0000766,
N5.HOG0000767,
N5.HOG0000768,rna-XM_021470080.1
N5.HOG0000769,
N5.HOG0000770,
N5.HOG0000771,
N5.HOG0000772,
N5.HOG0000773,
N5.HOG0000774,
N5.HOG0000775,
N5.HOG0000776,
N5.HOG0000777,
N5.HOG0000778,
N5.HOG0000779,
N5.HOG0000780,
N5.HOG0000781,rna-XM_021478103.1
N5.HOG0000782,
N5.HOG0000783,
N5.HOG0000784,
N5.HOG0000785,
N5.HOG0000786,
N5.HOG0000787,
N5.HOG0000788,
N5.HOG0000789,
N5.HOG0000790,
N5.HOG0000791,
N5.HOG0000792,
N5.HOG0000793,
N5.HOG0000794,
N5.HOG0000795,rna-XM_017351939.2
N5.HOG0000796,
N5.HOG0000797,rna-NM_001045045.1
N5.HOG0000798,
N5.HOG0000799,
N5.HOG0000800,
N5.HOG0000801,
N5.HOG0000802,
N5.HOG0000803,
N5.HOG0000804,
N5.HOG0000805,
N5.HOG0000806,
N5.HOG0000807,rna-XM_001919600.3
N5.HOG0000808,
N5.HOG0000809,
N5.HOG0000810,
N5.HOG0000811,
N5.HOG0000812,rna-NM_001018147.1
N5.HOG0000813,
N5.HOG0000814,
N5.HOG0000815,
N5.HOG0000816,
N5.HOG0000817,
N5.HOG0000818,
N5.HOG0000819,
N5.HOG0000820,
N5.HOG0000821,
N5.HOG0000822,
N5.HOG0000823,
N5.HOG0000824,
N5.HOG0000825,
N5.HOG0000826,rna-XM_021467841.1
N5.HOG0000827,
N5.HOG0000828,
N5.HOG0000829,
N5.HOG0000830,
N5.HOG0000831,
N5.HOG0000832,
N5.HOG0000833,
N5.HOG0000834,
N5.HOG0000835,
N5.HOG0000836,rna-XM_009293708.2
N5.HOG0000837,
N5.HOG0000838,
N5.HOG0000839,
N5.HOG0000840,
N5.HOG0000841,
N5.HOG0000842,
N5.HOG0000843,
N5.HOG0000844,
N5.HOG0000845,
N5.HOG0000846,
N5.HOG0000847,rna-NM_001082899.1
N5.HOG0000848,
N5.HOG0000849,
N5.HOG0000850,
N5.HOG0000851,
N5.HOG0000852,
N5.HOG0000853,
N5.HOG0000854,
N5.HOG0000855,rna-XM_021467835.1
N5.HOG0000856,
N5.HOG0000857,rna-XM_021467844.1
N5.HOG0000858,
N5.HOG0000859,
N5.HOG0000860,
N5.HOG0000861,
N5.HOG0000862,
N5.HOG0000863,rna-NM_001110291.1
N5.HOG0000864,
N5.HOG0000865,
N5.HOG0000866,rna-XM_021467838.1
N5.HOG0000867,
N5.HOG0000868,
N5.HOG0000869,
N5.HOG0000870,
N5.HOG0000871,
N5.HOG0000872,
N5.HOG0000873,rna-XM_009293689.2
N5.HOG0000874,rna-XM_009293707.3
N5.HOG0000875,
N5.HOG0000876,rna-NM_001110290.1
N5.HOG0000877,rna-NM_001109942.1
N5.HOG0000878,rna-XM_691158.9
N5.HOG0000879,
N5.HOG0000880,
N5.HOG0000881,rna-XM_001332681.3
N5.HOG0000882,
N5.HOG0000883,
N5.HOG0000884,
N5.HOG0000885,
N5.HOG0000886,
N5.HOG0000887,
N5.HOG0000888,
N5.HOG0000889,
N5.HOG0000890,
N5.HOG0000891,
N5.HOG0000892,
N5.HOG0000893,
N5.HOG0000894,
N5.HOG0000895,rna-XM_017356941.2
N5.HOG0000896,
N5.HOG0000897,rna-XM_009302857.3
N5.HOG0000898,rna-XM_021477535.1
N5.HOG0000899,
N5.HOG0000900,
N5.HOG0000901,rna-XM_021478099.1
N5.HOG0000902,
N5.HOG0000903,rna-XM_021477656.1
N5.HOG0000904,rna-XM_021477666.1
N5.HOG0000905,
N5.HOG0000906,
N5.HOG0000907,
N5.HOG0000908,
N5.HOG0000909,rna-XM_021466890.1
N5.HOG0000910,
N5.HOG0000911,rna-XM_021475419.1
N5.HOG0000912,
N5.HOG0000913,
N5.HOG0000914,
N5.HOG0000915,
N5.HOG0000916,rna-XM_017357189.2
N5.HOG0000917,
N5.HOG0000918,rna-XM_021478125.1
N5.HOG0000919,rna-XM_021469042.1
N5.HOG0000920,rna-XM_021481400.1
N5.HOG0000921,
N5.HOG0000922,
N5.HOG0000923,
N5.HOG0000924,
N5.HOG0000925,
N5.HOG0000926,rna-XM_017358129.1
N5.HOG0000927,
N5.HOG0000928,
N5.HOG0000929,
N5.HOG0000930,rna-XM_009305285.3
N5.HOG0000931,
N5.HOG0000932,
N5.HOG0000933,
N5.HOG0000934,
N5.HOG0000935,
N5.HOG0000936,
N5.HOG0000937,
N5.HOG0000938,
N5.HOG0000939,
N5.HOG0000940,
N5.HOG0000941,
N5.HOG0000942,
N5.HOG0000943,
N5.HOG0000944,
N5.HOG0000945,
N5.HOG0000946,
N5.HOG0000947,
N5.HOG0000948,rna-NM_001128371.1
N5.HOG0000949,
N5.HOG0000950,rna-NM_001040040.1
N5.HOG0000951,
N5.HOG0000952,
N5.HOG0000953,rna-XM_021471857.1
N5.HOG0000954,
N5.HOG0000955,
N5.HOG0000956,
N5.HOG0000957,
N5.HOG0000958,rna-XM_003197977.5
N5.HOG0000959,
N5.HOG0000960,
N5.HOG0000961,
N5.HOG0000962,
N5.HOG0000963,
N5.HOG0000964,
N5.HOG0000965,rna-XM_021479094.1
N5.HOG0000966,
N5.HOG0000967,
N5.HOG0000968,rna-XM_005155413.4
N5.HOG0000969,
N5.HOG0000970,rna-NM_001077293.1
N5.HOG0000971,
N5.HOG0000972,
N5.HOG0000973,
N5.HOG0000974,
N5.HOG0000975,rna-XM_021472091.1
N5.HOG0000976,
N5.HOG0000977,rna-XM_017354624.2
N5.HOG0000978,
N5.HOG0000979,rna-XM_021472552.1
N5.HOG0000980,
N5.HOG0000981,
N5.HOG0000982,
N5.HOG0000983,
N5.HOG0000984,rna-XM_021472033.1
N5.HOG0000985,
N5.HOG0000986,
N5.HOG0000987,
N5.HOG0000988,
N5.HOG0000989,
N5.HOG0000990,rna-XM_021474790.1
N5.HOG0000991,
N5.HOG0000992,rna-XM_021477987.1
N5.HOG0000993,
N5.HOG0000994,
N5.HOG0000995,
N5.HOG0000996,
N5.HOG0000997,
N5.HOG0000998,
N5.HOG0000999,
N5.HOG0001000,rna-XM_021478109.1
N5.HOG0001001,rna-XM_001919451.6
N5.HOG0001002,
N5.HOG0001003,rna-NM_001109838.1
N5.HOG0001004,
N5.HOG0001005,rna-XM_009298973.3
N5.HOG0001006,
N5.HOG0001007,
N5.HOG0001008,
N5.HOG0001009,
N5.HOG0001010,
N5.HOG0001011,
N5.HOG0001012,
N5.HOG0001013,
N5.HOG0001014,rna-NM_001005576.1
N5.HOG0001015,
N5.HOG0001016,
N5.HOG0001017,rna-NM_001142268.1
N5.HOG0001018,
N5.HOG0001019,rna-NM_001128384.1
N5.HOG0001020,
N5.HOG0001021,
N5.HOG0001022,rna-NM_001005577.1
N5.HOG0001023,
N5.HOG0001024,
N5.HOG0001025,
N5.HOG0001026,
N5.HOG0001027,rna-NM_001025496.1
N5.HOG0001028,
N5.HOG0001029,
N5.HOG0001030,
N5.HOG0001031,
N5.HOG0001032,
N5.HOG0001033,rna-XM_021469684.1
N5.HOG0001034,rna-XM_021475760.1
N5.HOG0001035,
N5.HOG0001036,
N5.HOG0001037,
N5.HOG0001038,
N5.HOG0001039,rna-XM_009291842.3
N5.HOG0001040,
N5.HOG0001041,
N5.HOG0001042,
N5.HOG0001043,
N5.HOG0001044,
N5.HOG0001045,
N5.HOG0001046,
N5.HOG0001047,
N5.HOG0001048,
N5.HOG0001049,
N5.HOG0001050,
N5.HOG0001051,
N5.HOG0001052,
N5.HOG0001053,
N5.HOG0001054,
N5.HOG0001055,
N5.HOG0001056,
N5.HOG0001057,
N5.HOG0001058,
N5.HOG0001059,rna-XM_021475784.1
N5.HOG0001060,
N5.HOG0001061,rna-XM_021469689.1
N5.HOG0001062,
N5.HOG0001063,
N5.HOG0001064,
N5.HOG0001065,
N5.HOG0001066,
N5.HOG0001067,
N5.HOG0001068,
N5.HOG0001069,
N5.HOG0001070,
N5.HOG0001071,
N5.HOG0001072,
N5.HOG0001073,
N5.HOG0001074,
N5.HOG0001075,
N5.HOG0001076,
N5.HOG0001077,
N5.HOG0001078,
N5.HOG0001079,
N5.HOG0001080,
N5.HOG0001081,
N5.HOG0001082,
N5.HOG0001083,
N5.HOG0001084,
N5.HOG0001085,
N5.HOG0001086,rna-XM_021475291.1
N5.HOG0001087,rna-XM_021475884.1
N5.HOG0001088,
N5.HOG0001089,
N5.HOG0001090,
N5.HOG0001091,
N5.HOG0001092,
N5.HOG0001093,
N5.HOG0001094,
N5.HOG0001095,rna-XM_021475466.1
N5.HOG0001096,
N5.HOG0001097,
N5.HOG0001098,
N5.HOG0001099,
N5.HOG0001100,
N5.HOG0001101,
N5.HOG0001102,
N5.HOG0001103,
N5.HOG0001104,
N5.HOG0001105,
